row,model_run,model_error,timestep,runtime_yr,AHe_data_file,AHe_method,AHe_timestep_reduction,K_air,K_solids,K_water,Kelvin,My,N_outputs,T0,T_change_report,T_surface,Th232,U238,add_exhumation,air_height,air_temperature,alpha_ejection,analyse_borehole_temp,aquifer_bottoms,aquifer_fluxes,aquifer_left_bnds,aquifer_tops,borehole_names,borehole_xs,c_air,c_f,c_s,calculate_he_ages,cellsize,cellsize_air,cellsize_base,cellsize_fault,cellsize_fine,cellsize_surface,day,degree_symbol,dt,durations,dz,exhumation_rate,exhumation_steps,fault_angles,fault_bottoms,fault_buffer_zone,fault_fluxes,fault_segments,fault_widths,fault_xs,layer_bottom,min_layer_thickness,model_AHe_samples,n_iterations_steady_state,output_fn_adj,output_folder,partial_reset_limit,porosities,profile_number,ra,radius,report_borehole_xcoords,reset_limit,rho_air,rho_f,rho_s,save_AHe_ages,steady_state,stopping_distance,t0,target_zs,temperature_file,thermal_gradient,total_depth,use_mesh_with_buffer,vapour_correction,variable_K_air,width,year,z_fine,surface_elevation,max_surface_temperature,T_change_avg,ME_temperature_85-18,MAE_temperature_85-18,RMSE_temperature_85-18,R2_temperature_85-18,output_timestep,T_change_max,T_change_min,max_temperature_layer_0,lowest_age_surface,highest_age_surface,x_lowest_age_surface,x_min_partial_reset_surface,x_max_partial_reset_surface,x_min_full_reset_surface,x_max_full_reset_surface
89,8,,1,1000,model_parameters/AHe_data.csv,RDAAM,1,100,"[4.44, 2.26, 1.5, 1.6, 2.0]",0.58,273.15,31557600000000,[10],10,"[10.0, 25.0, 50.0]",10,0.0001613,8.98E-06,TRUE,40,10,TRUE,TRUE,[-200.0],[[-7.922021953507237e-06]],"[-1000.0, -1000.0]",[-10.0],['85-18'],[-250.0],1000,4000,900,TRUE,100,10,500,2.5,100,50,86400,°,31557600000,[6311520000000.0],1.8,0.0001,10,[-65.0],[-5000.0],20,[[[-1.5844043907014474e-05]]],[[5000.0]],[20.0],[5000.0],"[[-20230, -20000], [-1180.0, -950], [-950.0, -720], [-780.0, -550], [-600.0, -370]]",1,FALSE,10,bw_sens,model_output,0.75,"[0.08, 0.05, 0.2, 0.05, 0.05]",1,80,0.0001,FALSE,0.1,1.29,1000,2650,FALSE,FALSE,2.1E-05,482831280000000,[0.0],model_parameters/temperature_data.csv,0.04,8000,FALSE,TRUE,TRUE,2000,31557600,-200,20,52.0642451202656,28.3341308626008,-6.91845713700381,23.2068887941643,25.1524762663373,0.36440237147731,1,96.2998887707515,-0.11335004670966,100.439074193316,12.686874895207,12.7603796800647,5009.29788014751,,,,
90,8,,23,23000,model_parameters/AHe_data.csv,RDAAM,1,100,"[4.44, 2.26, 1.5, 1.6, 2.0]",0.58,273.15,31557600000000,[10],10,"[10.0, 25.0, 50.0]",10,0.0001613,8.98E-06,TRUE,40,10,TRUE,TRUE,[-200.0],[[-7.922021953507237e-06]],"[-1000.0, -1000.0]",[-10.0],['85-18'],[-250.0],1000,4000,900,TRUE,100,10,500,2.5,100,50,86400,°,31557600000,[6311520000000.0],1.8,0.0001,10,[-65.0],[-5000.0],20,[[[-1.5844043907014474e-05]]],[[5000.0]],[20.0],[5000.0],"[[-20230, -20000], [-1180.0, -950], [-950.0, -720], [-780.0, -550], [-600.0, -370]]",1,FALSE,10,bw_sens,model_output,0.75,"[0.08, 0.05, 0.2, 0.05, 0.05]",1,80,0.0001,FALSE,0.1,1.29,1000,2650,FALSE,FALSE,2.1E-05,482831280000000,[0.0],model_parameters/temperature_data.csv,0.04,8000,FALSE,TRUE,TRUE,2000,31557600,-200,17.8,102.948401292631,84.6055548034222,85.7683847082907,85.7683847082907,90.8269350636629,-7.28800665080782,2,183.978669294873,-0.14736557822727,129.426159340425,1.58034114835821,12.7784509372702,5008.29788014751,4997.29788014751,5020.29788014751,,
91,8,,45,45000,model_parameters/AHe_data.csv,RDAAM,1,100,"[4.44, 2.26, 1.5, 1.6, 2.0]",0.58,273.15,31557600000000,[10],10,"[10.0, 25.0, 50.0]",10,0.0001613,8.98E-06,TRUE,40,10,TRUE,TRUE,[-200.0],[[-7.922021953507237e-06]],"[-1000.0, -1000.0]",[-10.0],['85-18'],[-250.0],1000,4000,900,TRUE,100,10,500,2.5,100,50,86400,°,31557600000,[6311520000000.0],1.8,0.0001,10,[-65.0],[-5000.0],20,[[[-1.5844043907014474e-05]]],[[5000.0]],[20.0],[5000.0],"[[-20230, -20000], [-1180.0, -950], [-950.0, -720], [-780.0, -550], [-600.0, -370]]",1,FALSE,10,bw_sens,model_output,0.75,"[0.08, 0.05, 0.2, 0.05, 0.05]",1,80,0.0001,FALSE,0.1,1.29,1000,2650,FALSE,FALSE,2.1E-05,482831280000000,[0.0],model_parameters/temperature_data.csv,0.04,8000,FALSE,TRUE,TRUE,2000,31557600,-200,15.6,102.467589533933,93.8889579764416,98.3085672528292,98.3085672528292,102.040236277557,-9.46077072522222,3,193.73571467949,-0.26713672600255,126.663029288815,0.1755714838123,12.7965370274339,5006.29788014751,4993.29788014751,5022.29788014751,,
92,8,,67,67000,model_parameters/AHe_data.csv,RDAAM,1,100,"[4.44, 2.26, 1.5, 1.6, 2.0]",0.58,273.15,31557600000000,[10],10,"[10.0, 25.0, 50.0]",10,0.0001613,8.98E-06,TRUE,40,10,TRUE,TRUE,[-200.0],[[-7.922021953507237e-06]],"[-1000.0, -1000.0]",[-10.0],['85-18'],[-250.0],1000,4000,900,TRUE,100,10,500,2.5,100,50,86400,°,31557600000,[6311520000000.0],1.8,0.0001,10,[-65.0],[-5000.0],20,[[[-1.5844043907014474e-05]]],[[5000.0]],[20.0],[5000.0],"[[-20230, -20000], [-1180.0, -950], [-950.0, -720], [-780.0, -550], [-600.0, -370]]",1,FALSE,10,bw_sens,model_output,0.75,"[0.08, 0.05, 0.2, 0.05, 0.05]",1,80,0.0001,FALSE,0.1,1.29,1000,2650,FALSE,FALSE,2.1E-05,482831280000000,[0.0],model_parameters/temperature_data.csv,0.04,8000,FALSE,TRUE,TRUE,2000,31557600,-200,13.4,101.980181945071,99.5843350793164,105.339840129819,105.339840129819,108.409579857845,-10.8074494517394,4,198.814597829079,-0.38816614027418,123.706655615171,0.01583358265558,12.8146053673374,5005.29788014751,4989.29788014751,5023.29788014751,4998.29788014751,5015.29788014751
93,8,,89,89000,model_parameters/AHe_data.csv,RDAAM,1,100,"[4.44, 2.26, 1.5, 1.6, 2.0]",0.58,273.15,31557600000000,[10],10,"[10.0, 25.0, 50.0]",10,0.0001613,8.98E-06,TRUE,40,10,TRUE,TRUE,[-200.0],[[-7.922021953507237e-06]],"[-1000.0, -1000.0]",[-10.0],['85-18'],[-250.0],1000,4000,900,TRUE,100,10,500,2.5,100,50,86400,°,31557600000,[6311520000000.0],1.8,0.0001,10,[-65.0],[-5000.0],20,[[[-1.5844043907014474e-05]]],[[5000.0]],[20.0],[5000.0],"[[-20230, -20000], [-1180.0, -950], [-950.0, -720], [-780.0, -550], [-600.0, -370]]",1,FALSE,10,bw_sens,model_output,0.75,"[0.08, 0.05, 0.2, 0.05, 0.05]",1,80,0.0001,FALSE,0.1,1.29,1000,2650,FALSE,FALSE,2.1E-05,482831280000000,[0.0],model_parameters/temperature_data.csv,0.04,8000,FALSE,TRUE,TRUE,2000,31557600,-200,11.2,101.485968817897,104.095006843365,110.647739363526,110.647739363526,113.290146597709,-11.8945161351212,5,202.747410319506,-0.51275092053925,120.523152336676,0.00988761762338,12.832652934264,5012.29788014751,4985.29788014751,5025.29788014751,4996.29788014751,5015.29788014751
94,8,,111,111000,model_parameters/AHe_data.csv,RDAAM,1,100,"[4.44, 2.26, 1.5, 1.6, 2.0]",0.58,273.15,31557600000000,[10],10,"[10.0, 25.0, 50.0]",10,0.0001613,8.98E-06,TRUE,40,10,TRUE,TRUE,[-200.0],[[-7.922021953507237e-06]],"[-1000.0, -1000.0]",[-10.0],['85-18'],[-250.0],1000,4000,900,TRUE,100,10,500,2.5,100,50,86400,°,31557600000,[6311520000000.0],1.8,0.0001,10,[-65.0],[-5000.0],20,[[[-1.5844043907014474e-05]]],[[5000.0]],[20.0],[5000.0],"[[-20230, -20000], [-1180.0, -950], [-950.0, -720], [-780.0, -550], [-600.0, -370]]",1,FALSE,10,bw_sens,model_output,0.75,"[0.08, 0.05, 0.2, 0.05, 0.05]",1,80,0.0001,FALSE,0.1,1.29,1000,2650,FALSE,FALSE,2.1E-05,482831280000000,[0.0],model_parameters/temperature_data.csv,0.04,8000,FALSE,TRUE,TRUE,2000,31557600,-200,9,100.98472987274,107.943111756504,115.045355672832,115.045355672832,117.375512148569,-12.8412646595074,6,206.084874026393,-0.63966283314361,117.068324552339,0.01019848992243,12.8506783707334,4998.29788014751,4980.29788014751,5027.29788014751,4994.29788014751,5016.29788014751
95,8,,133,133000,model_parameters/AHe_data.csv,RDAAM,1,100,"[4.44, 2.26, 1.5, 1.6, 2.0]",0.58,273.15,31557600000000,[10],10,"[10.0, 25.0, 50.0]",10,0.0001613,8.98E-06,TRUE,40,10,TRUE,TRUE,[-200.0],[[-7.922021953507237e-06]],"[-1000.0, -1000.0]",[-10.0],['85-18'],[-250.0],1000,4000,900,TRUE,100,10,500,2.5,100,50,86400,°,31557600000,[6311520000000.0],1.8,0.0001,10,[-65.0],[-5000.0],20,[[[-1.5844043907014474e-05]]],[[5000.0]],[20.0],[5000.0],"[[-20230, -20000], [-1180.0, -950], [-950.0, -720], [-780.0, -550], [-600.0, -370]]",1,FALSE,10,bw_sens,model_output,0.75,"[0.08, 0.05, 0.2, 0.05, 0.05]",1,80,0.0001,FALSE,0.1,1.29,1000,2650,FALSE,FALSE,2.1E-05,482831280000000,[0.0],model_parameters/temperature_data.csv,0.04,8000,FALSE,TRUE,TRUE,2000,31557600,-200,6.8,100.476233522721,111.272804531646,118.788092477188,118.788092477188,120.875012543995,-13.6789109798842,7,208.813755922028,-0.76806411584927,113.282877942399,0.01058967937791,12.8686803897233,5005.29788014751,4974.29788014751,5029.29788014751,4991.29788014751,5016.29788014751
96,8,,155,155000,model_parameters/AHe_data.csv,RDAAM,1,100,"[4.44, 2.26, 1.5, 1.6, 2.0]",0.58,273.15,31557600000000,[10],10,"[10.0, 25.0, 50.0]",10,0.0001613,8.98E-06,TRUE,40,10,TRUE,TRUE,[-200.0],[[-7.922021953507237e-06]],"[-1000.0, -1000.0]",[-10.0],['85-18'],[-250.0],1000,4000,900,TRUE,100,10,500,2.5,100,50,86400,°,31557600000,[6311520000000.0],1.8,0.0001,10,[-65.0],[-5000.0],20,[[[-1.5844043907014474e-05]]],[[5000.0]],[20.0],[5000.0],"[[-20230, -20000], [-1180.0, -950], [-950.0, -720], [-780.0, -550], [-600.0, -370]]",1,FALSE,10,bw_sens,model_output,0.75,"[0.08, 0.05, 0.2, 0.05, 0.05]",1,80,0.0001,FALSE,0.1,1.29,1000,2650,FALSE,FALSE,2.1E-05,482831280000000,[0.0],model_parameters/temperature_data.csv,0.04,8000,FALSE,TRUE,TRUE,2000,31557600,-200,4.6,99.9602360723084,114.159509754885,121.980597875781,121.980597875781,123.875884395915,-14.4168024912769,8,211.092629166284,-0.8974518782488,109.084418140189,0.01099728886447,12.8866576488091,5001.29788014751,4968.29788014751,5031.29788014751,4989.29788014751,5017.29788014751
97,8,,177,177000,model_parameters/AHe_data.csv,RDAAM,1,100,"[4.44, 2.26, 1.5, 1.6, 2.0]",0.58,273.15,31557600000000,[10],10,"[10.0, 25.0, 50.0]",10,0.0001613,8.98E-06,TRUE,40,10,TRUE,TRUE,[-200.0],[[-7.922021953507237e-06]],"[-1000.0, -1000.0]",[-10.0],['85-18'],[-250.0],1000,4000,900,TRUE,100,10,500,2.5,100,50,86400,°,31557600000,[6311520000000.0],1.8,0.0001,10,[-65.0],[-5000.0],20,[[[-1.5844043907014474e-05]]],[[5000.0]],[20.0],[5000.0],"[[-20230, -20000], [-1180.0, -950], [-950.0, -720], [-780.0, -550], [-600.0, -370]]",1,FALSE,10,bw_sens,model_output,0.75,"[0.08, 0.05, 0.2, 0.05, 0.05]",1,80,0.0001,FALSE,0.1,1.29,1000,2650,FALSE,FALSE,2.1E-05,482831280000000,[0.0],model_parameters/temperature_data.csv,0.04,8000,FALSE,TRUE,TRUE,2000,31557600,-200,2.4,99.4364808428738,116.653279815255,124.711026770754,124.711026770754,126.449912592992,-15.0641532777915,9,212.794164048637,-1.02753328417884,104.353213928446,0.01142182115475,12.9046087609689,4994.29788014751,4959.29788014751,5034.29788014751,4986.29788014751,5018.29788014751
98,8,,200,200000,model_parameters/AHe_data.csv,RDAAM,1,100,"[4.44, 2.26, 1.5, 1.6, 2.0]",0.58,273.15,31557600000000,[10],10,"[10.0, 25.0, 50.0]",10,0.0001613,8.98E-06,TRUE,40,10,TRUE,TRUE,[-200.0],[[-7.922021953507237e-06]],"[-1000.0, -1000.0]",[-10.0],['85-18'],[-250.0],1000,4000,900,TRUE,100,10,500,2.5,100,50,86400,°,31557600000,[6311520000000.0],1.8,0.0001,10,[-65.0],[-5000.0],20,[[[-1.5844043907014474e-05]]],[[5000.0]],[20.0],[5000.0],"[[-20230, -20000], [-1180.0, -950], [-950.0, -720], [-780.0, -550], [-600.0, -370]]",1,FALSE,10,bw_sens,model_output,0.75,"[0.08, 0.05, 0.2, 0.05, 0.05]",1,80,0.0001,FALSE,0.1,1.29,1000,2650,FALSE,FALSE,2.1E-05,482831280000000,[0.0],model_parameters/temperature_data.csv,0.04,8000,FALSE,TRUE,TRUE,2000,31557600,-200,0.1,98.6357061208702,118.884648223695,127.139766670159,127.139766670159,128.742972147379,-15.652054912593,10,214.14542065734,-1.15546720764561,98.6357061208702,0.01208779952934,12.9233552881987,4993.29788014751,4949.29788014751,5036.29788014751,4983.29788014751,5017.29788014751
99,9,,0,0,model_parameters/AHe_data.csv,RDAAM,1,100,"[4.44, 2.26, 1.5, 1.6, 2.0]",0.58,273.15,31557600000000,[10],10,"[10.0, 25.0, 50.0]",10,0.0001613,8.98E-06,TRUE,40,10,TRUE,TRUE,[-200.0],[[-7.922021953507237e-06]],"[-1000.0, -1000.0]",[-10.0],['85-18'],[-250.0],1000,4000,900,TRUE,100,10,500,2.5,100,50,86400,°,31557600000,[6311520000000.0],1.8,0.0001,10,[-65.0],[-5000.0],20,[[[-1.267523512561158e-05]]],[[5000.0]],[20.0],[5000.0],"[[-20230, -20000], [-1180.0, -950], [-950.0, -720], [-780.0, -550], [-600.0, -370]]",1,FALSE,10,bw_sens,model_output,0.75,"[0.08, 0.05, 0.2, 0.05, 0.05]",1,80,0.0001,FALSE,0.1,1.29,1000,2650,FALSE,FALSE,2.1E-05,482831280000000,[0.0],model_parameters/temperature_data.csv,0.04,8000,FALSE,TRUE,TRUE,2000,31557600,-200,20,10.107887237175,0,-45.1328737747205,45.1328737747205,48.1897256372325,-1.33308026340728,0,0,0,11.5442788212798,12.7265908047492,12.7603797562716,5009.29788014751,,,,
100,9,,1,1000,model_parameters/AHe_data.csv,RDAAM,1,100,"[4.44, 2.26, 1.5, 1.6, 2.0]",0.58,273.15,31557600000000,[10],10,"[10.0, 25.0, 50.0]",10,0.0001613,8.98E-06,TRUE,40,10,TRUE,TRUE,[-200.0],[[-7.922021953507237e-06]],"[-1000.0, -1000.0]",[-10.0],['85-18'],[-250.0],1000,4000,900,TRUE,100,10,500,2.5,100,50,86400,°,31557600000,[6311520000000.0],1.8,0.0001,10,[-65.0],[-5000.0],20,[[[-1.267523512561158e-05]]],[[5000.0]],[20.0],[5000.0],"[[-20230, -20000], [-1180.0, -950], [-950.0, -720], [-780.0, -550], [-600.0, -370]]",1,FALSE,10,bw_sens,model_output,0.75,"[0.08, 0.05, 0.2, 0.05, 0.05]",1,80,0.0001,FALSE,0.1,1.29,1000,2650,FALSE,FALSE,2.1E-05,482831280000000,[0.0],model_parameters/temperature_data.csv,0.04,8000,FALSE,TRUE,TRUE,2000,31557600,-200,20,42.0313396395749,24.4700401744469,-11.797393845427,23.9975452458943,25.3486212301946,0.35445063767556,1,79.1380348584269,-0.11342215829245,88.8972925379636,12.7265908047492,12.7603797562716,5009.29788014751,,,,
101,9,,23,23000,model_parameters/AHe_data.csv,RDAAM,1,100,"[4.44, 2.26, 1.5, 1.6, 2.0]",0.58,273.15,31557600000000,[10],10,"[10.0, 25.0, 50.0]",10,0.0001613,8.98E-06,TRUE,40,10,TRUE,TRUE,[-200.0],[[-7.922021953507237e-06]],"[-1000.0, -1000.0]",[-10.0],['85-18'],[-250.0],1000,4000,900,TRUE,100,10,500,2.5,100,50,86400,°,31557600000,[6311520000000.0],1.8,0.0001,10,[-65.0],[-5000.0],20,[[[-1.267523512561158e-05]]],[[5000.0]],[20.0],[5000.0],"[[-20230, -20000], [-1180.0, -950], [-950.0, -720], [-780.0, -550], [-600.0, -370]]",1,FALSE,10,bw_sens,model_output,0.75,"[0.08, 0.05, 0.2, 0.05, 0.05]",1,80,0.0001,FALSE,0.1,1.29,1000,2650,FALSE,FALSE,2.1E-05,482831280000000,[0.0],model_parameters/temperature_data.csv,0.04,8000,FALSE,TRUE,TRUE,2000,31557600,-200,17.8,102.948401292631,80.8829780975357,79.6190519101133,79.6190519101133,84.9373114109444,-6.24799344654487,2,176.287149106823,-0.1480480323191,129.426159340425,1.77906284540896,12.7784512202501,5005.29788014751,4998.29788014751,5019.29788014751,,
102,9,,45,45000,model_parameters/AHe_data.csv,RDAAM,1,100,"[4.44, 2.26, 1.5, 1.6, 2.0]",0.58,273.15,31557600000000,[10],10,"[10.0, 25.0, 50.0]",10,0.0001613,8.98E-06,TRUE,40,10,TRUE,TRUE,[-200.0],[[-7.922021953507237e-06]],"[-1000.0, -1000.0]",[-10.0],['85-18'],[-250.0],1000,4000,900,TRUE,100,10,500,2.5,100,50,86400,°,31557600000,[6311520000000.0],1.8,0.0001,10,[-65.0],[-5000.0],20,[[[-1.267523512561158e-05]]],[[5000.0]],[20.0],[5000.0],"[[-20230, -20000], [-1180.0, -950], [-950.0, -720], [-780.0, -550], [-600.0, -370]]",1,FALSE,10,bw_sens,model_output,0.75,"[0.08, 0.05, 0.2, 0.05, 0.05]",1,80,0.0001,FALSE,0.1,1.29,1000,2650,FALSE,FALSE,2.1E-05,482831280000000,[0.0],model_parameters/temperature_data.csv,0.04,8000,FALSE,TRUE,TRUE,2000,31557600,-200,15.6,102.467589533933,90.8711028409991,93.5345699346817,93.5345699346817,97.5230293525203,-8.55509785241648,3,188.162480349922,-0.26899819434973,126.663029288815,0.17940833455222,12.7965374263906,5008.29788014751,4994.29788014751,5021.29788014751,,
103,9,,67,67000,model_parameters/AHe_data.csv,RDAAM,1,100,"[4.44, 2.26, 1.5, 1.6, 2.0]",0.58,273.15,31557600000000,[10],10,"[10.0, 25.0, 50.0]",10,0.0001613,8.98E-06,TRUE,40,10,TRUE,TRUE,[-200.0],[[-7.922021953507237e-06]],"[-1000.0, -1000.0]",[-10.0],['85-18'],[-250.0],1000,4000,900,TRUE,100,10,500,2.5,100,50,86400,°,31557600000,[6311520000000.0],1.8,0.0001,10,[-65.0],[-5000.0],20,[[[-1.267523512561158e-05]]],[[5000.0]],[20.0],[5000.0],"[[-20230, -20000], [-1180.0, -950], [-950.0, -720], [-780.0, -550], [-600.0, -370]]",1,FALSE,10,bw_sens,model_output,0.75,"[0.08, 0.05, 0.2, 0.05, 0.05]",1,80,0.0001,FALSE,0.1,1.29,1000,2650,FALSE,FALSE,2.1E-05,482831280000000,[0.0],model_parameters/temperature_data.csv,0.04,8000,FALSE,TRUE,TRUE,2000,31557600,-200,13.4,101.980181945071,96.8220083903252,101.026714921306,101.026714921306,104.31619612708,-9.93262009541365,4,193.98366899691,-0.39056260377889,123.706655615171,0.01647156765285,12.8146064499877,5006.29788014751,4990.29788014751,5022.29788014751,4998.29788014751,5013.29788014751
104,9,,89,89000,model_parameters/AHe_data.csv,RDAAM,1,100,"[4.44, 2.26, 1.5, 1.6, 2.0]",0.58,273.15,31557600000000,[10],10,"[10.0, 25.0, 50.0]",10,0.0001613,8.98E-06,TRUE,40,10,TRUE,TRUE,[-200.0],[[-7.922021953507237e-06]],"[-1000.0, -1000.0]",[-10.0],['85-18'],[-250.0],1000,4000,900,TRUE,100,10,500,2.5,100,50,86400,°,31557600000,[6311520000000.0],1.8,0.0001,10,[-65.0],[-5000.0],20,[[[-1.267523512561158e-05]]],[[5000.0]],[20.0],[5000.0],"[[-20230, -20000], [-1180.0, -950], [-950.0, -720], [-780.0, -550], [-600.0, -370]]",1,FALSE,10,bw_sens,model_output,0.75,"[0.08, 0.05, 0.2, 0.05, 0.05]",1,80,0.0001,FALSE,0.1,1.29,1000,2650,FALSE,FALSE,2.1E-05,482831280000000,[0.0],model_parameters/temperature_data.csv,0.04,8000,FALSE,TRUE,TRUE,2000,31557600,-200,11.2,101.485968817897,101.440908523696,106.518383509853,106.518383509853,109.341914992538,-11.0114136620353,5,198.20525700563,-0.51545796910988,120.523152336676,0.00990525957367,12.8326550802258,5005.29788014751,4986.29788014751,5024.29788014751,4997.29788014751,5014.29788014751
105,9,,111,111000,model_parameters/AHe_data.csv,RDAAM,1,100,"[4.44, 2.26, 1.5, 1.6, 2.0]",0.58,273.15,31557600000000,[10],10,"[10.0, 25.0, 50.0]",10,0.0001613,8.98E-06,TRUE,40,10,TRUE,TRUE,[-200.0],[[-7.922021953507237e-06]],"[-1000.0, -1000.0]",[-10.0],['85-18'],[-250.0],1000,4000,900,TRUE,100,10,500,2.5,100,50,86400,°,31557600000,[6311520000000.0],1.8,0.0001,10,[-65.0],[-5000.0],20,[[[-1.267523512561158e-05]]],[[5000.0]],[20.0],[5000.0],"[[-20230, -20000], [-1180.0, -950], [-950.0, -720], [-780.0, -550], [-600.0, -370]]",1,FALSE,10,bw_sens,model_output,0.75,"[0.08, 0.05, 0.2, 0.05, 0.05]",1,80,0.0001,FALSE,0.1,1.29,1000,2650,FALSE,FALSE,2.1E-05,482831280000000,[0.0],model_parameters/temperature_data.csv,0.04,8000,FALSE,TRUE,TRUE,2000,31557600,-200,9,100.98472987274,105.351368598088,111.024779020083,111.024779020083,113.512191996152,-11.9451114238038,6,201.584794309125,-0.64258998784326,117.068324552339,0.01019855882939,12.8506819253201,4999.29788014751,4981.29788014751,5026.29788014751,4994.29788014751,5016.29788014751
106,9,,133,133000,model_parameters/AHe_data.csv,RDAAM,1,100,"[4.44, 2.26, 1.5, 1.6, 2.0]",0.58,273.15,31557600000000,[10],10,"[10.0, 25.0, 50.0]",10,0.0001613,8.98E-06,TRUE,40,10,TRUE,TRUE,[-200.0],[[-7.922021953507237e-06]],"[-1000.0, -1000.0]",[-10.0],['85-18'],[-250.0],1000,4000,900,TRUE,100,10,500,2.5,100,50,86400,°,31557600000,[6311520000000.0],1.8,0.0001,10,[-65.0],[-5000.0],20,[[[-1.267523512561158e-05]]],[[5000.0]],[20.0],[5000.0],"[[-20230, -20000], [-1180.0, -950], [-950.0, -720], [-780.0, -550], [-600.0, -370]]",1,FALSE,10,bw_sens,model_output,0.75,"[0.08, 0.05, 0.2, 0.05, 0.05]",1,80,0.0001,FALSE,0.1,1.29,1000,2650,FALSE,FALSE,2.1E-05,482831280000000,[0.0],model_parameters/temperature_data.csv,0.04,8000,FALSE,TRUE,TRUE,2000,31557600,-200,6.8,100.476233522721,108.726226607572,114.856562057493,114.856562057493,117.086003298191,-12.773069400229,7,204.520340844575,-0.77117701395169,113.282877942399,0.01058967939983,12.8686857186194,5000.29788014751,4975.29788014751,5028.29788014751,4992.29788014751,5015.29788014751
107,9,,155,155000,model_parameters/AHe_data.csv,RDAAM,1,100,"[4.44, 2.26, 1.5, 1.6, 2.0]",0.58,273.15,31557600000000,[10],10,"[10.0, 25.0, 50.0]",10,0.0001613,8.98E-06,TRUE,40,10,TRUE,TRUE,[-200.0],[[-7.922021953507237e-06]],"[-1000.0, -1000.0]",[-10.0],['85-18'],[-250.0],1000,4000,900,TRUE,100,10,500,2.5,100,50,86400,°,31557600000,[6311520000000.0],1.8,0.0001,10,[-65.0],[-5000.0],20,[[[-1.267523512561158e-05]]],[[5000.0]],[20.0],[5000.0],"[[-20230, -20000], [-1180.0, -950], [-950.0, -720], [-780.0, -550], [-600.0, -370]]",1,FALSE,10,bw_sens,model_output,0.75,"[0.08, 0.05, 0.2, 0.05, 0.05]",1,80,0.0001,FALSE,0.1,1.29,1000,2650,FALSE,FALSE,2.1E-05,482831280000000,[0.0],model_parameters/temperature_data.csv,0.04,8000,FALSE,TRUE,TRUE,2000,31557600,-200,4.6,99.9602360723084,111.651281867242,118.134087980219,118.134087980219,120.162829979377,-13.5064474220864,8,206.99695705908,-0.90073343305062,109.084418140189,0.01099728886447,12.8866651438333,5002.29788014751,4969.29788014751,5031.29788014751,4989.29788014751,5016.29788014751
108,9,,177,177000,model_parameters/AHe_data.csv,RDAAM,1,100,"[4.44, 2.26, 1.5, 1.6, 2.0]",0.58,273.15,31557600000000,[10],10,"[10.0, 25.0, 50.0]",10,0.0001613,8.98E-06,TRUE,40,10,TRUE,TRUE,[-200.0],[[-7.922021953507237e-06]],"[-1000.0, -1000.0]",[-10.0],['85-18'],[-250.0],1000,4000,900,TRUE,100,10,500,2.5,100,50,86400,°,31557600000,[6311520000000.0],1.8,0.0001,10,[-65.0],[-5000.0],20,[[[-1.267523512561158e-05]]],[[5000.0]],[20.0],[5000.0],"[[-20230, -20000], [-1180.0, -950], [-950.0, -720], [-780.0, -550], [-600.0, -370]]",1,FALSE,10,bw_sens,model_output,0.75,"[0.08, 0.05, 0.2, 0.05, 0.05]",1,80,0.0001,FALSE,0.1,1.29,1000,2650,FALSE,FALSE,2.1E-05,482831280000000,[0.0],model_parameters/temperature_data.csv,0.04,8000,FALSE,TRUE,TRUE,2000,31557600,-200,2.4,99.4364808428738,114.179146251002,120.947889591442,120.947889591442,122.814174863608,-14.1536677820067,9,209.026675123576,-1.03097307997216,104.353213928446,0.01142182115475,12.9046188428886,4994.29788014751,4961.29788014751,5033.29788014751,4986.29788014751,5016.29788014751
109,9,,200,200000,model_parameters/AHe_data.csv,RDAAM,1,100,"[4.44, 2.26, 1.5, 1.6, 2.0]",0.58,273.15,31557600000000,[10],10,"[10.0, 25.0, 50.0]",10,0.0001613,8.98E-06,TRUE,40,10,TRUE,TRUE,[-200.0],[[-7.922021953507237e-06]],"[-1000.0, -1000.0]",[-10.0],['85-18'],[-250.0],1000,4000,900,TRUE,100,10,500,2.5,100,50,86400,°,31557600000,[6311520000000.0],1.8,0.0001,10,[-65.0],[-5000.0],20,[[[-1.267523512561158e-05]]],[[5000.0]],[20.0],[5000.0],"[[-20230, -20000], [-1180.0, -950], [-950.0, -720], [-780.0, -550], [-600.0, -370]]",1,FALSE,10,bw_sens,model_output,0.75,"[0.08, 0.05, 0.2, 0.05, 0.05]",1,80,0.0001,FALSE,0.1,1.29,1000,2650,FALSE,FALSE,2.1E-05,482831280000000,[0.0],model_parameters/temperature_data.csv,0.04,8000,FALSE,TRUE,TRUE,2000,31557600,-200,0.1,98.6357061208702,116.452131675487,123.466543464384,123.466543464384,125.192983958159,-14.7463809552467,10,210.81038309433,-1.15910019450525,98.6357061208702,0.01208779952934,12.9233684432397,4993.29788014751,4951.29788014751,5035.29788014751,4984.29788014751,5017.29788014751
